@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S45.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S44.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
1,2014-09-15,9900,1002,1,1,0,0
2,2014-09-16,7997,877,1,1,0,0
3,2014-09-17,7617,853,1,1,0,0
4,2014-09-18,5962,710,1,1,0,0
5,2014-09-19,6530,791,1,1,0,0
6,2014-09-20,4238,499,1,0,0,0
7,2014-09-21,0,0,0,0,0,0
1,2014-09-22,4964,635,1,0,0,0
2,2014-09-23,4907,673,1,0,0,0
3,2014-09-24,4484,640,1,0,0,0
4,2014-09-25,4312,528,1,0,0,0
5,2014-09-26,4429,567,1,0,0,0
6,2014-09-27,3622,451,1,0,0,0
7,2014-09-28,0,0,0,0,0,0
1,2014-09-29,7053,726,1,1,0,0
2,2014-09-30,6651,744,1,1,0,0
3,2014-10-01,7118,743,1,1,0,0
4,2014-10-02,6765,803,1,1,0,0
5,2014-10-03,0,0,0,1,a,0
6,2014-10-04,4159,526,1,0,0,0
7,2014-10-05,0,0,0,0,0,0
1,2014-10-06,7727,843,1,1,0,0
2,2014-10-07,6479,733,1,1,0,0
3,2014-10-08,6108,722,1,1,0,0
4,2014-10-09,6207,673,1,1,0,0
5,2014-10-10,5824,705,1,1,0,0
6,2014-10-11,3092,396,1,0,0,0
7,2014-10-12,0,0,0,0,0,0
1,2014-10-13,4642,638,1,0,0,0
2,2014-10-14,4663,632,1,0,0,0
3,2014-10-15,4348,631,1,0,0,0
4,2014-10-16,4120,525,1,0,0,0
5,2014-10-17,5003,643,1,0,0,0
6,2014-10-18,4181,495,1,0,0,0
7,2014-10-19,0,0,0,0,0,0
1,2014-10-20,7915,823,1,1,0,1
2,2014-10-21,6410,755,1,1,0,1
3,2014-10-22,5119,579,1,1,0,1
4,2014-10-23,5314,684,1,1,0,1
5,2014-10-24,5852,689,1,1,0,1
6,2014-10-25,3667,491,1,0,0,0
7,2014-10-26,0,0,0,0,0,0
1,2014-10-27,4565,619,1,0,0,1
2,2014-10-28,4082,591,1,0,0,1
3,2014-10-29,4513,599,1,0,0,1
4,2014-10-30,4828,574,1,0,0,1
5,2014-10-31,5396,694,1,0,0,1
6,2014-11-01,3886,475,1,0,0,0
7,2014-11-02,0,0,0,0,0,0
1,2014-11-03,7632,848,1,1,0,0
2,2014-11-04,7037,752,1,1,0,0
3,2014-11-05,6514,686,1,1,0,0
4,2014-11-06,6538,744,1,1,0,0
5,2014-11-07,6891,815,1,1,0,0
6,2014-11-08,4119,498,1,0,0,0
7,2014-11-09,0,0,0,0,0,0
1,2014-11-10,7271,789,1,1,0,0
2,2014-11-11,5562,683,1,1,0,0
3,2014-11-12,5742,687,1,1,0,0
4,2014-11-13,5687,678,1,1,0,0
5,2014-11-14,5763,673,1,1,0,0
6,2014-11-15,4117,498,1,0,0,0
7,2014-11-16,0,0,0,0,0,0
1,2014-11-17,5335,683,1,0,0,0
2,2014-11-18,4813,572,1,0,0,0
3,2014-11-19,4546,560,1,0,0,0
4,2014-11-20,4753,594,1,0,0,0
5,2014-11-21,4953,659,1,0,0,0
6,2014-11-22,4383,506,1,0,0,0
7,2014-11-23,0,0,0,0,0,0
1,2014-11-24,8111,798,1,1,0,0
2,2014-11-25,7898,823,1,1,0,0
3,2014-11-26,6624,756,1,1,0,0
4,2014-11-27,5982,670,1,1,0,0
5,2014-11-28,6260,669,1,1,0,0
6,2014-11-29,4512,517,1,0,0,0
7,2014-11-30,0,0,0,0,0,0
1,2014-12-01,8962,854,1,1,0,0
2,2014-12-02,6809,715,1,1,0,0
3,2014-12-03,6848,720,1,1,0,0
4,2014-12-04,8052,752,1,1,0,0
5,2014-12-05,7927,829,1,1,0,0
6,2014-12-06,4467,523,1,0,0,0
7,2014-12-07,0,0,0,0,0,0
1,2014-12-08,4897,609,1,0,0,0
2,2014-12-09,5194,586,1,0,0,0
3,2014-12-10,4202,528,1,0,0,0
4,2014-12-11,4732,560,1,0,0,0
5,2014-12-12,5439,630,1,0,0,0
6,2014-12-13,4671,523,1,0,0,0
7,2014-12-14,0,0,0,0,0,0
1,2014-12-15,9997,929,1,1,0,0
2,2014-12-16,8544,865,1,1,0,0
3,2014-12-17,8126,794,1,1,0,0
4,2014-12-18,7142,753,1,1,0,0
5,2014-12-19,7804,800,1,1,0,0
6,2014-12-20,5323,594,1,0,0,0
7,2014-12-21,0,0,0,0,0,0
1,2014-12-22,7418,875,1,0,0,1
2,2014-12-23,8995,1021,1,0,0,1
3,2014-12-24,3656,458,1,0,0,1
4,2014-12-25,0,0,0,0,c,1
5,2014-12-26,0,0,0,0,c,1
6,2014-12-27,3991,549,1,0,0,0
7,2014-12-28,0,0,0,0,0,0
1,2014-12-29,5331,666,1,0,0,1
2,2014-12-30,6256,723,1,0,0,1
3,2014-12-31,3028,423,1,0,0,1
4,2015-01-01,0,0,0,0,a,1
5,2015-01-02,5101,635,1,0,0,1
6,2015-01-03,3773,487,1,0,0,0
7,2015-01-04,0,0,0,0,0,0
1,2015-01-05,7868,804,1,1,0,0
2,2015-01-06,6241,689,1,1,0,0
3,2015-01-07,6565,685,1,1,0,0
4,2015-01-08,4955,595,1,1,0,0
5,2015-01-09,5200,574,1,1,0,0
6,2015-01-10,3785,437,1,0,0,0
7,2015-01-11,0,0,0,0,0,0
1,2015-01-12,7035,743,1,1,0,0
2,2015-01-13,6990,759,1,1,0,0
3,2015-01-14,5736,663,1,1,0,0
4,2015-01-15,5115,587,1,1,0,0
5,2015-01-16,5702,670,1,1,0,0
6,2015-01-17,3747,484,1,0,0,0
7,2015-01-18,0,0,0,0,0,0
1,2015-01-19,4582,566,1,0,0,0
2,2015-01-20,4353,533,1,0,0,0
3,2015-01-21,4237,560,1,0,0,0
4,2015-01-22,4007,539,1,0,0,0
5,2015-01-23,4423,582,1,0,0,0
6,2015-01-24,3528,457,1,0,0,0
7,2015-01-25,0,0,0,0,0,0
1,2015-01-26,7321,778,1,1,0,0
2,2015-01-27,5276,618,1,1,0,0
3,2015-01-28,6031,674,1,1,0,0
4,2015-01-29,6156,675,1,1,0,0
5,2015-01-30,6150,692,1,1,0,0
6,2015-01-31,3909,475,1,0,0,0
7,2015-02-01,0,0,0,0,0,0
1,2015-02-02,7764,835,1,1,0,1
2,2015-02-03,5752,660,1,1,0,1
3,2015-02-04,5636,639,1,1,0,1
4,2015-02-05,5979,657,1,1,0,1
5,2015-02-06,5395,668,1,1,0,1
6,2015-02-07,3470,453,1,0,0,0
7,2015-02-08,0,0,0,0,0,0
1,2015-02-09,4374,580,1,0,0,0
2,2015-02-10,4233,586,1,0,0,0
3,2015-02-11,3947,555,1,0,0,0
4,2015-02-12,4034,569,1,0,0,0
5,2015-02-13,4979,638,1,0,0,0
6,2015-02-14,3678,449,1,0,0,0
7,2015-02-15,0,0,0,0,0,0
1,2015-02-16,7577,800,1,1,0,0
2,2015-02-17,6890,764,1,1,0,0
3,2015-02-18,6094,683,1,1,0,0
4,2015-02-19,5761,677,1,1,0,0
5,2015-02-20,6062,701,1,1,0,0
6,2015-02-21,3548,477,1,0,0,0
7,2015-02-22,0,0,0,0,0,0
1,2015-02-23,4177,552,1,0,0,0
2,2015-02-24,4394,555,1,0,0,0
3,2015-02-25,4811,593,1,0,0,0
4,2015-02-26,4360,548,1,0,0,0
5,2015-02-27,5452,614,1,0,0,0
6,2015-02-28,4357,467,1,0,0,0
7,2015-03-01,0,0,0,0,0,0
1,2015-03-02,8481,861,1,1,0,0
2,2015-03-03,6615,761,1,1,0,0
3,2015-03-04,5640,657,1,1,0,0
4,2015-03-05,5806,670,1,1,0,0
5,2015-03-06,5942,727,1,1,0,0
6,2015-03-07,3719,492,1,0,0,0
7,2015-03-08,0,0,0,0,0,0
1,2015-03-09,4615,580,1,0,0,0
2,2015-03-10,4407,549,1,0,0,0
3,2015-03-11,4156,547,1,0,0,0
4,2015-03-12,4675,556,1,0,0,0
5,2015-03-13,5703,649,1,0,0,0
6,2015-03-14,3704,464,1,0,0,0
7,2015-03-15,0,0,0,0,0,0
1,2015-03-16,8557,891,1,1,0,0
2,2015-03-17,6364,727,1,1,0,0
3,2015-03-18,6339,709,1,1,0,0
4,2015-03-19,5994,696,1,1,0,0
5,2015-03-20,5593,668,1,1,0,0
6,2015-03-21,3449,425,1,0,0,0
7,2015-03-22,0,0,0,0,0,0
1,2015-03-23,5066,634,1,0,0,0
2,2015-03-24,4223,568,1,0,0,0
3,2015-03-25,4412,564,1,0,0,0
4,2015-03-26,4282,526,1,0,0,0
5,2015-03-27,4550,576,1,0,0,0
6,2015-03-28,4168,479,1,0,0,0
7,2015-03-29,0,0,0,0,0,0
1,2015-03-30,9479,858,1,1,0,1
2,2015-03-31,7556,716,1,1,0,1
3,2015-04-01,8490,825,1,1,0,1
4,2015-04-02,8780,915,1,1,0,1
5,2015-04-03,0,0,0,1,b,1
6,2015-04-04,5489,670,1,0,0,0
7,2015-04-05,0,0,0,0,0,0
1,2015-04-06,0,0,0,0,b,1
2,2015-04-07,5120,685,1,0,0,1
3,2015-04-08,4679,562,1,0,0,1
4,2015-04-09,4315,571,1,0,0,1
5,2015-04-10,4456,580,1,0,0,1
6,2015-04-11,3386,399,1,0,0,0
7,2015-04-12,0,0,0,0,0,0
1,2015-04-13,8232,860,1,1,0,0
2,2015-04-14,6804,757,1,1,0,0
3,2015-04-15,5494,651,1,1,0,0
4,2015-04-16,5551,651,1,1,0,0
5,2015-04-17,6383,726,1,1,0,0
6,2015-04-18,3936,468,1,0,0,0
7,2015-04-19,0,0,0,0,0,0
1,2015-04-20,4137,550,1,0,0,0
2,2015-04-21,4357,573,1,0,0,0
3,2015-04-22,4103,563,1,0,0,0
4,2015-04-23,4124,558,1,0,0,0
5,2015-04-24,4600,565,1,0,0,0
6,2015-04-25,3586,426,1,0,0,0
7,2015-04-26,0,0,0,0,0,0
1,2015-04-27,8262,820,1,1,0,0
2,2015-04-28,6514,694,1,1,0,0
3,2015-04-29,6587,730,1,1,0,0
4,2015-04-30,7366,812,1,1,0,0
5,2015-05-01,0,0,0,1,a,0
6,2015-05-02,4672,525,1,0,0,0
7,2015-05-03,0,0,0,0,0,0
1,2015-05-04,8069,834,1,1,0,0
2,2015-05-05,6196,705,1,1,0,0
3,2015-05-06,5838,691,1,1,0,0
4,2015-05-07,6374,719,1,1,0,0
5,2015-05-08,6260,690,1,1,0,0
6,2015-05-09,4002,437,1,0,0,0
7,2015-05-10,0,0,0,0,0,0
1,2015-05-11,4810,592,1,0,0,0
2,2015-05-12,4484,580,1,0,0,0
3,2015-05-13,5611,703,1,0,0,0
4,2015-05-14,0,0,0,0,a,0
5,2015-05-15,5242,649,1,0,0,1
6,2015-05-16,3715,440,1,0,0,0
7,2015-05-17,0,0,0,0,0,0
1,2015-05-18,7755,822,1,1,0,0
2,2015-05-19,6644,724,1,1,0,0
3,2015-05-20,6575,745,1,1,0,0
4,2015-05-21,5423,624,1,1,0,0
5,2015-05-22,5615,681,1,1,0,0
6,2015-05-23,3578,446,1,0,0,0
7,2015-05-24,0,0,0,0,0,0
1,2015-05-25,0,0,0,0,a,0
2,2015-05-26,5309,671,1,0,0,1
3,2015-05-27,4996,597,1,0,0,0
4,2015-05-28,4909,582,1,0,0,0
5,2015-05-29,5824,650,1,0,0,0
6,2015-05-30,3785,464,1,0,0,0
7,2015-05-31,0,0,0,0,0,0
1,2015-06-01,7868,779,1,1,0,0
2,2015-06-02,7567,749,1,1,0,0
3,2015-06-03,7389,779,1,1,0,0
4,2015-06-04,5862,643,1,1,0,0
5,2015-06-05,6089,682,1,1,0,0
6,2015-06-06,3433,404,1,0,0,0
7,2015-06-07,0,0,0,0,0,0
1,2015-06-08,4850,614,1,0,0,0
2,2015-06-09,5001,601,1,0,0,0
3,2015-06-10,4594,572,1,0,0,0
4,2015-06-11,4110,535,1,0,0,0
5,2015-06-12,4818,564,1,0,0,0
6,2015-06-13,3585,419,1,0,0,0
7,2015-06-14,0,0,0,0,0,0
1,2015-06-15,8913,857,1,1,0,0
2,2015-06-16,7358,786,1,1,0,0
3,2015-06-17,5812,668,1,1,0,0
4,2015-06-18,4859,578,1,1,0,0
5,2015-06-19,5724,624,1,1,0,0
6,2015-06-20,4108,469,1,0,0,0
7,2015-06-21,0,0,0,0,0,0
1,2015-06-22,4010,520,1,0,0,0
2,2015-06-23,3557,434,1,0,0,0
3,2015-06-24,4191,565,1,0,0,0
4,2015-06-25,4389,560,1,0,0,0
5,2015-06-26,4595,534,1,0,0,0
6,2015-06-27,3513,424,1,0,0,0
7,2015-06-28,0,0,0,0,0,0
1,2015-06-29,8698,839,1,1,0,0
2,2015-06-30,7837,753,1,1,0,0
3,2015-07-01,6921,706,1,1,0,0
4,2015-07-02,6299,640,1,1,0,0
5,2015-07-03,6152,687,1,1,0,0
6,2015-07-04,3490,390,1,0,0,0
7,2015-07-05,0,0,0,0,0,0
1,2015-07-06,4845,610,1,0,0,0
2,2015-07-07,4341,573,1,0,0,0
3,2015-07-08,4533,550,1,0,0,0
4,2015-07-09,3852,513,1,0,0,0
5,2015-07-10,4939,588,1,0,0,0
6,2015-07-11,2813,373,1,0,0,0
7,2015-07-12,0,0,0,0,0,0
1,2015-07-13,8001,817,1,1,0,0
2,2015-07-14,6647,665,1,1,0,0
3,2015-07-15,6324,677,1,1,0,0
4,2015-07-16,5517,639,1,1,0,1
5,2015-07-17,5117,619,1,1,0,1
6,2015-07-18,3289,383,1,0,0,0
7,2015-07-19,0,0,0,0,0,0
1,2015-07-20,4915,621,1,0,0,1
2,2015-07-21,3869,497,1,0,0,1
3,2015-07-22,4166,509,1,0,0,1
4,2015-07-23,4460,540,1,0,0,1
5,2015-07-24,4224,509,1,0,0,1
6,2015-07-25,2755,346,1,0,0,0
7,2015-07-26,0,0,0,0,0,0
1,2015-07-27,8206,771,1,1,0,1
2,2015-07-28,6130,632,1,1,0,1
3,2015-07-29,5649,609,1,1,0,1
4,2015-07-30,5159,562,1,1,0,1
5,2015-07-31,6670,665,1,1,0,1
